accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.961666666666667,0.877551020408163,0.716666666666667,0.988888888888889,0.788990825688073,0.884075929599472,kMRCD,1
0.636666666666667,0.0611111111111111,0.183333333333333,0.687037037037037,0.0916666666666667,0.139557572893925,lof,1
0.651666666666667,0.0837988826815642,0.25,0.696296296296296,0.125523012552301,0.147176546695129,iforest,1
0.9,NaN,0,1,0,0,robustcov,1
0.968333333333333,0.847457627118644,0.833333333333333,0.983333333333333,0.840336134453782,0.905019294202442,kMRCD,2
0.623333333333333,0.0388888888888889,0.116666666666667,0.67962962962963,0.0583333333333333,0.0770109414892184,lof,2
0.67,0.112359550561798,0.333333333333333,0.707407407407407,0.168067226890756,0.175454713393994,iforest,2
0.9,NaN,0,1,0,0,robustcov,2
0.958333333333333,0.872340425531915,0.683333333333333,0.988888888888889,0.766355140186916,0.879583400043922,kMRCD,3
0.623333333333333,0.0388888888888889,0.116666666666667,0.67962962962963,0.0583333333333333,0.0927172845523583,lof,3
0.66,0.1,0.3,0.7,0.15,0.147221837666332,iforest,3
0.9,NaN,0,1,0,0,robustcov,3
0.948333333333333,0.795918367346939,0.65,0.981481481481482,0.715596330275229,0.817173303035504,kMRCD,4
0.62,0.0333333333333333,0.1,0.677777777777778,0.05,0.0566135713634182,lof,4
0.643333333333333,0.0722222222222222,0.216666666666667,0.690740740740741,0.108333333333333,0.120582315464892,iforest,4
0.9,NaN,0,1,0,0,robustcov,4
0.953333333333333,0.775862068965517,0.75,0.975925925925926,0.76271186440678,0.819652762625753,kMRCD,5
0.64,0.0666666666666667,0.2,0.688888888888889,0.1,0.0767445221133625,lof,5
0.636666666666667,0.0561797752808989,0.166666666666667,0.688888888888889,0.0840336134453782,0.116343275281937,iforest,5
0.9,NaN,0,1,0,0,robustcov,5
0.95,0.720588235294118,0.816666666666667,0.964814814814815,0.765625,0.827073556611876,kMRCD,6
0.633333333333333,0.0555555555555556,0.166666666666667,0.685185185185185,0.0833333333333333,0.0575180270020787,lof,6
0.66,0.0955056179775281,0.283333333333333,0.701851851851852,0.142857142857143,0.125809389078796,iforest,6
0.9,NaN,0,1,0,0,robustcov,6
0.961666666666667,0.836363636363636,0.766666666666667,0.983333333333333,0.8,0.862131102578203,kMRCD,7
0.623333333333333,0.0388888888888889,0.116666666666667,0.67962962962963,0.0583333333333333,0.0583707203585457,lof,7
0.648333333333333,0.0782122905027933,0.233333333333333,0.694444444444444,0.117154811715481,0.163176562420838,iforest,7
0.9,NaN,0,1,0,0,robustcov,7
0.958333333333333,0.786885245901639,0.8,0.975925925925926,0.793388429752066,0.807440524130343,kMRCD,8
0.613333333333333,0.0222222222222222,0.0666666666666667,0.674074074074074,0.0333333333333333,0.0869688815331809,lof,8
0.653333333333333,0.0888888888888889,0.266666666666667,0.696296296296296,0.133333333333333,0.108010692139016,iforest,8
0.9,NaN,0,1,0,0,robustcov,8
0.95,0.840909090909091,0.616666666666667,0.987037037037037,0.711538461538462,0.823502204016399,kMRCD,9
0.61,0.0166666666666667,0.05,0.672222222222222,0.025,0.0541958304000999,lof,9
0.653333333333333,0.0888888888888889,0.266666666666667,0.696296296296296,0.133333333333333,0.138706004889284,iforest,9
